Time, ax, ay, az, gx, gy, gz
0.066003, -144, -1971, -2348, 409, 280, 194
0.066137, -144, -1971, -2348, 409, 280, 194
0.066271, -144, -1971, -2348, 409, 280, 194
0.066405, -144, -1971, -2348, 409, 280, 194
0.066540, -144, -1971, -2348, 409, 280, 194
0.066674, -123, -1979, -1743, -1177, 219, 227
0.066808, -123, -1979, -1743, -1177, 219, 227
0.066942, -123, -1979, -1743, -1177, 219, 227
0.067076, -123, -1979, -1743, -1177, 219, 227
0.067210, -123, -1979, -1743, -1177, 219, 227
0.067344, -123, -1979, -1743, -1177, 219, 227
0.067479, -123, -1979, -1743, -1177, 219, 227
0.067613, -108, -2066, -1148, -2378, 20, 265
0.067747, -108, -2066, -1148, -2378, 20, 265
0.067881, -108, -2066, -1148, -2378, 20, 265
0.068015, -108, -2066, -1148, -2378, 20, 265
0.068149, -108, -2066, -1148, -2378, 20, 265
0.068283, -108, -2066, -1148, -2378, 20, 265
0.068418, -108, -2066, -1148, -2378, 20, 265
0.068552, -108, -2066, -1148, -2378, 20, 265
0.068686, -84, -2062, -536, -3055, -310, 323
0.068821, -84, -2062, -536, -3055, -310, 323
0.068955, -84, -2062, -536, -3055, -310, 323
0.069089, -84, -2062, -536, -3055, -310, 323
0.069223, -84, -2062, -536, -3055, -310, 323
0.069358, -84, -2062, -536, -3055, -310, 323
0.069492, -84, -2062, -536, -3055, -310, 323
0.069626, -84, -2062, -536, -3055, -310, 323
0.069760, -52, -2038, -45, -3320, -581, 406
0.069894, -52, -2038, -45, -3320, -581, 406
0.070028, -52, -2038, -45, -3320, -581, 406
0.070163, -52, -2038, -45, -3320, -581, 406
0.070297, -52, -2038, -45, -3320, -581, 406
0.070431, -52, -2038, -45, -3320, -581, 406
0.070565, -52, -2038, -45, -3320, -581, 406
0.070699, -3, -2074, 552, -3294, -680, 505
0.070834, -3, -2074, 552, -3294, -680, 505
0.070968, -3, -2074, 552, -3294, -680, 505
0.071102, -3, -2074, 552, -3294, -680, 505
0.071236, -3, -2074, 552, -3294, -680, 505
0.071370, -3, -2074, 552, -3294, -680, 505
0.071504, -3, -2074, 552, -3294, -680, 505
0.071639, -3, -2074, 552, -3294, -680, 505
0.071773, 116, -2123, 1629, -2750, -640, 567
0.071907, 116, -2123, 1629, -2750, -640, 567
0.072041, 116, -2123, 1629, -2750, -640, 567
0.072175, 116, -2123, 1629, -2750, -640, 567
0.072310, 116, -2123, 1629, -2750, -640, 567
0.072444, 116, -2123, 1629, -2750, -640, 567
0.072578, 116, -2123, 1629, -2750, -640, 567
0.072712, 275, -2122, 2585, -1524, -466, 506
0.072847, 275, -2122, 2585, -1524, -466, 506
0.072981, 275, -2122, 2585, -1524, -466, 506
0.073115, 275, -2122, 2585, -1524, -466, 506
0.073249, 275, -2122, 2585, -1524, -466, 506
0.073383, 275, -2122, 2585, -1524, -466, 506
0.073518, 275, -2122, 2585, -1524, -466, 506
0.073652, 275, -2122, 2585, -1524, -466, 506
0.073786, 328, -2103, 2478, -37, -127, 300
0.073920, 328, -2103, 2478, -37, -127, 300
0.074054, 328, -2103, 2478, -37, -127, 300
0.074188, 328, -2103, 2478, -37, -127, 300
0.074323, 328, -2103, 2478, -37, -127, 300
0.074457, 328, -2103, 2478, -37, -127, 300
0.074591, 328, -2103, 2478, -37, -127, 300
